r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,WTRGWT,LNDSGCHI,2032,1,RE1,S11,RE1,0.0001
RE1,WTRGWT,LNDSGCHI,2033,1,RE1,S11,RE1,0.0001
RE1,WTRGWT,LNDSGCHI,2034,1,RE1,S11,RE1,0.0001
RE1,WTRGWT,LNDSGCHI,2035,1,RE1,S11,RE1,0.0002
RE1,WTRGWT,LNDSGCHI,2036,1,RE1,S11,RE1,0.0002
RE1,WTRGWT,LNDSGCHI,2037,1,RE1,S11,RE1,0.0003
RE1,WTRGWT,LNDSGCHI,2038,1,RE1,S11,RE1,0.0003
RE1,WTRGWT,LNDSGCHI,2039,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSGCHI,2040,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSGCHI,2041,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSGCHI,2042,1,RE1,S11,RE1,0.0006
RE1,WTRGWT,LNDSGCHI,2043,1,RE1,S11,RE1,0.0008
RE1,WTRGWT,LNDSGCHI,2044,1,RE1,S11,RE1,0.0009
RE1,WTRGWT,LNDSGCHI,2045,1,RE1,S11,RE1,0.0011
RE1,WTRGWT,LNDSGCHI,2046,1,RE1,S11,RE1,0.0013
RE1,WTRGWT,LNDSGCHI,2047,1,RE1,S11,RE1,0.0016
RE1,WTRGWT,LNDSGCHI,2048,1,RE1,S11,RE1,0.0019
RE1,WTRGWT,LNDSGCHI,2049,1,RE1,S11,RE1,0.0023
RE1,WTRGWT,LNDSGCHI,2050,1,RE1,S11,RE1,0.0025
RE1,WTRSUR,LNDSGCHI,2020,1,RE1,S11,RE1,0.0014
RE1,WTRSUR,LNDSGCHI,2022,1,RE1,S11,RE1,0.0021
RE1,WTRSUR,LNDSGCHI,2024,1,RE1,S11,RE1,0.0006
RE1,WTRSUR,LNDSGCHI,2028,1,RE1,S11,RE1,0.0012
RE1,WTRSUR,LNDSGCHI,2029,1,RE1,S11,RE1,0.0012
RE1,WTRSUR,LNDSGCHI,2030,1,RE1,S11,RE1,0.0015
RE1,WTRSUR,LNDSGCHI,2031,1,RE1,S11,RE1,0.0017
RE1,WTRSUR,LNDSGCHI,2032,1,RE1,S11,RE1,0.002
RE1,WTRSUR,LNDSGCHI,2033,1,RE1,S11,RE1,0.0024
RE1,WTRSUR,LNDSGCHI,2034,1,RE1,S11,RE1,0.0028
RE1,WTRSUR,LNDSGCHI,2035,1,RE1,S11,RE1,0.0034
RE1,WTRSUR,LNDSGCHI,2036,1,RE1,S11,RE1,0.0041
RE1,WTRSUR,LNDSGCHI,2037,1,RE1,S11,RE1,0.0049
RE1,WTRSUR,LNDSGCHI,2038,1,RE1,S11,RE1,0.0059
RE1,WTRSUR,LNDSGCHI,2039,1,RE1,S11,RE1,0.0071
RE1,WTRSUR,LNDSGCHI,2040,1,RE1,S11,RE1,0.0085
RE1,WTRSUR,LNDSGCHI,2041,1,RE1,S11,RE1,0.0102
RE1,WTRSUR,LNDSGCHI,2042,1,RE1,S11,RE1,0.0122
RE1,WTRSUR,LNDSGCHI,2043,1,RE1,S11,RE1,0.0147
RE1,WTRSUR,LNDSGCHI,2044,1,RE1,S11,RE1,0.0176
RE1,WTRSUR,LNDSGCHI,2045,1,RE1,S11,RE1,0.0211
RE1,WTRSUR,LNDSGCHI,2046,1,RE1,S11,RE1,0.0253
RE1,WTRSUR,LNDSGCHI,2047,1,RE1,S11,RE1,0.0304
RE1,WTRSUR,LNDSGCHI,2048,1,RE1,S11,RE1,0.0365
RE1,WTRSUR,LNDSGCHI,2049,1,RE1,S11,RE1,0.0437
RE1,WTRSUR,LNDSGCHI,2050,1,RE1,S11,RE1,0.0469
RE1,CRPSGC,LNDSGCHR,2020,1,RE1,S11,RE1,0.0178
RE1,CRPSGC,LNDSGCHR,2021,1,RE1,S11,RE1,0.0189
RE1,CRPSGC,LNDSGCHR,2022,1,RE1,S11,RE1,0.0202
RE1,CRPSGC,LNDSGCHR,2023,1,RE1,S11,RE1,0.0215
RE1,CRPSGC,LNDSGCHR,2024,1,RE1,S11,RE1,0.0229
RE1,CRPSGC,LNDSGCHR,2025,1,RE1,S11,RE1,0.0265
RE1,CRPSGC,LNDSGCHR,2026,1,RE1,S11,RE1,0.0286
RE1,CRPSGC,LNDSGCHR,2027,1,RE1,S11,RE1,0.0303
RE1,CRPSGC,LNDSGCHR,2028,1,RE1,S11,RE1,0.0321
RE1,CRPSGC,LNDSGCHR,2029,1,RE1,S11,RE1,0.034
RE1,CRPSGC,LNDSGCHR,2030,1,RE1,S11,RE1,0.036
RE1,CRPSGC,LNDSGCHR,2031,1,RE1,S11,RE1,0.0377
RE1,CRPSGC,LNDSGCHR,2032,1,RE1,S11,RE1,0.0394
RE1,CRPSGC,LNDSGCHR,2033,1,RE1,S11,RE1,0.0411
RE1,CRPSGC,LNDSGCHR,2034,1,RE1,S11,RE1,0.0427
RE1,CRPSGC,LNDSGCHR,2035,1,RE1,S11,RE1,0.0443
RE1,CRPSGC,LNDSGCHR,2036,1,RE1,S11,RE1,0.0457
RE1,CRPSGC,LNDSGCHR,2037,1,RE1,S11,RE1,0.047
RE1,CRPSGC,LNDSGCHR,2038,1,RE1,S11,RE1,0.048
RE1,CRPSGC,LNDSGCHR,2039,1,RE1,S11,RE1,0.0487
RE1,CRPSGC,LNDSGCHR,2040,1,RE1,S11,RE1,0.0489
RE1,CRPSGC,LNDSGCHR,2041,1,RE1,S11,RE1,0.0487
RE1,CRPSGC,LNDSGCHR,2042,1,RE1,S11,RE1,0.0477
RE1,CRPSGC,LNDSGCHR,2043,1,RE1,S11,RE1,0.0459
RE1,CRPSGC,LNDSGCHR,2044,1,RE1,S11,RE1,0.0431
RE1,CRPSGC,LNDSGCHR,2045,1,RE1,S11,RE1,0.0402
RE1,CRPSGC,LNDSGCHR,2046,1,RE1,S11,RE1,0.0358
RE1,CRPSGC,LNDSGCHR,2047,1,RE1,S11,RE1,0.0272
RE1,CRPSGC,LNDSGCHR,2048,1,RE1,S11,RE1,0.0158
RE1,CRPSGC,LNDSGCHR,2049,1,RE1,S11,RE1,0.0011
RE1,WTREVT,LNDSGCHR,2020,1,RE1,S11,RE1,0.0206
RE1,WTREVT,LNDSGCHR,2021,1,RE1,S11,RE1,0.022
RE1,WTREVT,LNDSGCHR,2022,1,RE1,S11,RE1,0.0234
RE1,WTREVT,LNDSGCHR,2023,1,RE1,S11,RE1,0.0249
RE1,WTREVT,LNDSGCHR,2024,1,RE1,S11,RE1,0.0266
RE1,WTREVT,LNDSGCHR,2025,1,RE1,S11,RE1,0.0307
RE1,WTREVT,LNDSGCHR,2026,1,RE1,S11,RE1,0.0331
RE1,WTREVT,LNDSGCHR,2027,1,RE1,S11,RE1,0.0351
RE1,WTREVT,LNDSGCHR,2028,1,RE1,S11,RE1,0.0372
RE1,WTREVT,LNDSGCHR,2029,1,RE1,S11,RE1,0.0394
RE1,WTREVT,LNDSGCHR,2030,1,RE1,S11,RE1,0.0417
RE1,WTREVT,LNDSGCHR,2031,1,RE1,S11,RE1,0.0437
RE1,WTREVT,LNDSGCHR,2032,1,RE1,S11,RE1,0.0457
RE1,WTREVT,LNDSGCHR,2033,1,RE1,S11,RE1,0.0476
RE1,WTREVT,LNDSGCHR,2034,1,RE1,S11,RE1,0.0495
RE1,WTREVT,LNDSGCHR,2035,1,RE1,S11,RE1,0.0513
RE1,WTREVT,LNDSGCHR,2036,1,RE1,S11,RE1,0.053
RE1,WTREVT,LNDSGCHR,2037,1,RE1,S11,RE1,0.0544
RE1,WTREVT,LNDSGCHR,2038,1,RE1,S11,RE1,0.0556
RE1,WTREVT,LNDSGCHR,2039,1,RE1,S11,RE1,0.0564
RE1,WTREVT,LNDSGCHR,2040,1,RE1,S11,RE1,0.0567
RE1,WTREVT,LNDSGCHR,2041,1,RE1,S11,RE1,0.0564
RE1,WTREVT,LNDSGCHR,2042,1,RE1,S11,RE1,0.0553
RE1,WTREVT,LNDSGCHR,2043,1,RE1,S11,RE1,0.0532
RE1,WTREVT,LNDSGCHR,2044,1,RE1,S11,RE1,0.0499
RE1,WTREVT,LNDSGCHR,2045,1,RE1,S11,RE1,0.0466
RE1,WTREVT,LNDSGCHR,2046,1,RE1,S11,RE1,0.0415
RE1,WTREVT,LNDSGCHR,2047,1,RE1,S11,RE1,0.0315
RE1,WTREVT,LNDSGCHR,2048,1,RE1,S11,RE1,0.0183
RE1,WTREVT,LNDSGCHR,2049,1,RE1,S11,RE1,0.0013
RE1,WTRGWT,LNDSGCHR,2020,1,RE1,S11,RE1,0.0016
RE1,WTRGWT,LNDSGCHR,2021,1,RE1,S11,RE1,0.0018
RE1,WTRGWT,LNDSGCHR,2022,1,RE1,S11,RE1,0.0019
RE1,WTRGWT,LNDSGCHR,2023,1,RE1,S11,RE1,0.002
RE1,WTRGWT,LNDSGCHR,2024,1,RE1,S11,RE1,0.0021
RE1,WTRGWT,LNDSGCHR,2025,1,RE1,S11,RE1,0.0025
RE1,WTRGWT,LNDSGCHR,2026,1,RE1,S11,RE1,0.0027
RE1,WTRGWT,LNDSGCHR,2027,1,RE1,S11,RE1,0.0028
RE1,WTRGWT,LNDSGCHR,2028,1,RE1,S11,RE1,0.003
RE1,WTRGWT,LNDSGCHR,2029,1,RE1,S11,RE1,0.0032
RE1,WTRGWT,LNDSGCHR,2030,1,RE1,S11,RE1,0.0034
RE1,WTRGWT,LNDSGCHR,2031,1,RE1,S11,RE1,0.0035
RE1,WTRGWT,LNDSGCHR,2032,1,RE1,S11,RE1,0.0037
RE1,WTRGWT,LNDSGCHR,2033,1,RE1,S11,RE1,0.0038
RE1,WTRGWT,LNDSGCHR,2034,1,RE1,S11,RE1,0.004
RE1,WTRGWT,LNDSGCHR,2035,1,RE1,S11,RE1,0.0041
RE1,WTRGWT,LNDSGCHR,2036,1,RE1,S11,RE1,0.0043
RE1,WTRGWT,LNDSGCHR,2037,1,RE1,S11,RE1,0.0044
RE1,WTRGWT,LNDSGCHR,2038,1,RE1,S11,RE1,0.0045
RE1,WTRGWT,LNDSGCHR,2039,1,RE1,S11,RE1,0.0045
RE1,WTRGWT,LNDSGCHR,2040,1,RE1,S11,RE1,0.0046
RE1,WTRGWT,LNDSGCHR,2041,1,RE1,S11,RE1,0.0045
RE1,WTRGWT,LNDSGCHR,2042,1,RE1,S11,RE1,0.0045
RE1,WTRGWT,LNDSGCHR,2043,1,RE1,S11,RE1,0.0043
RE1,WTRGWT,LNDSGCHR,2044,1,RE1,S11,RE1,0.004
RE1,WTRGWT,LNDSGCHR,2045,1,RE1,S11,RE1,0.0038
RE1,WTRGWT,LNDSGCHR,2046,1,RE1,S11,RE1,0.0033
RE1,WTRGWT,LNDSGCHR,2047,1,RE1,S11,RE1,0.0025
RE1,WTRGWT,LNDSGCHR,2048,1,RE1,S11,RE1,0.0015
RE1,WTRGWT,LNDSGCHR,2049,1,RE1,S11,RE1,0.0001
RE1,WTRSUR,LNDSGCHR,2020,1,RE1,S11,RE1,0.0326
RE1,WTRSUR,LNDSGCHR,2021,1,RE1,S11,RE1,0.0347
RE1,WTRSUR,LNDSGCHR,2022,1,RE1,S11,RE1,0.037
RE1,WTRSUR,LNDSGCHR,2023,1,RE1,S11,RE1,0.0394
RE1,WTRSUR,LNDSGCHR,2024,1,RE1,S11,RE1,0.042
RE1,WTRSUR,LNDSGCHR,2025,1,RE1,S11,RE1,0.0486
RE1,WTRSUR,LNDSGCHR,2026,1,RE1,S11,RE1,0.0524
RE1,WTRSUR,LNDSGCHR,2027,1,RE1,S11,RE1,0.0555
RE1,WTRSUR,LNDSGCHR,2028,1,RE1,S11,RE1,0.0588
RE1,WTRSUR,LNDSGCHR,2029,1,RE1,S11,RE1,0.0623
RE1,WTRSUR,LNDSGCHR,2030,1,RE1,S11,RE1,0.0659
RE1,WTRSUR,LNDSGCHR,2031,1,RE1,S11,RE1,0.0691
RE1,WTRSUR,LNDSGCHR,2032,1,RE1,S11,RE1,0.0722
RE1,WTRSUR,LNDSGCHR,2033,1,RE1,S11,RE1,0.0753
RE1,WTRSUR,LNDSGCHR,2034,1,RE1,S11,RE1,0.0784
RE1,WTRSUR,LNDSGCHR,2035,1,RE1,S11,RE1,0.0812
RE1,WTRSUR,LNDSGCHR,2036,1,RE1,S11,RE1,0.0838
RE1,WTRSUR,LNDSGCHR,2037,1,RE1,S11,RE1,0.0861
RE1,WTRSUR,LNDSGCHR,2038,1,RE1,S11,RE1,0.088
RE1,WTRSUR,LNDSGCHR,2039,1,RE1,S11,RE1,0.0893
RE1,WTRSUR,LNDSGCHR,2040,1,RE1,S11,RE1,0.0897
RE1,WTRSUR,LNDSGCHR,2041,1,RE1,S11,RE1,0.0892
RE1,WTRSUR,LNDSGCHR,2042,1,RE1,S11,RE1,0.0875
RE1,WTRSUR,LNDSGCHR,2043,1,RE1,S11,RE1,0.0841
RE1,WTRSUR,LNDSGCHR,2044,1,RE1,S11,RE1,0.079
RE1,WTRSUR,LNDSGCHR,2045,1,RE1,S11,RE1,0.0737
RE1,WTRSUR,LNDSGCHR,2046,1,RE1,S11,RE1,0.0657
RE1,WTRSUR,LNDSGCHR,2047,1,RE1,S11,RE1,0.0498
RE1,WTRSUR,LNDSGCHR,2048,1,RE1,S11,RE1,0.029
RE1,WTRSUR,LNDSGCHR,2049,1,RE1,S11,RE1,0.0021
RE1,CRPSOR,LNDSORHI,2020,1,RE1,S11,RE1,0.0053
RE1,CRPSOR,LNDSORHI,2022,1,RE1,S11,RE1,0.0089
RE1,CRPSOR,LNDSORHI,2023,1,RE1,S11,RE1,0.003
RE1,CRPSOR,LNDSORHI,2027,1,RE1,S11,RE1,0.0074
RE1,CRPSOR,LNDSORHI,2028,1,RE1,S11,RE1,0.0071
RE1,CRPSOR,LNDSORHI,2029,1,RE1,S11,RE1,0.0005
RE1,CRPSOR,LNDSORHI,2030,1,RE1,S11,RE1,0.0065
RE1,CRPSOR,LNDSORHI,2031,1,RE1,S11,RE1,0.0062
RE1,CRPSOR,LNDSORHI,2032,1,RE1,S11,RE1,0.006
RE1,CRPSOR,LNDSORHI,2033,1,RE1,S11,RE1,0.0057
RE1,CRPSOR,LNDSORHI,2034,1,RE1,S11,RE1,0.0057
RE1,CRPSOR,LNDSORHI,2035,1,RE1,S11,RE1,0.0058
RE1,CRPSOR,LNDSORHI,2036,1,RE1,S11,RE1,0.0058
RE1,CRPSOR,LNDSORHI,2037,1,RE1,S11,RE1,0.0059
RE1,CRPSOR,LNDSORHI,2038,1,RE1,S11,RE1,0.006
RE1,CRPSOR,LNDSORHI,2039,1,RE1,S11,RE1,0.006
RE1,CRPSOR,LNDSORHI,2040,1,RE1,S11,RE1,0.0061
RE1,CRPSOR,LNDSORHI,2041,1,RE1,S11,RE1,0.0061
RE1,CRPSOR,LNDSORHI,2042,1,RE1,S11,RE1,0.0062
RE1,CRPSOR,LNDSORHI,2043,1,RE1,S11,RE1,0.0063
RE1,CRPSOR,LNDSORHI,2044,1,RE1,S11,RE1,0.0063
RE1,CRPSOR,LNDSORHI,2045,1,RE1,S11,RE1,0.0064
RE1,CRPSOR,LNDSORHI,2046,1,RE1,S11,RE1,0.0064
RE1,CRPSOR,LNDSORHI,2047,1,RE1,S11,RE1,0.0065
RE1,CRPSOR,LNDSORHI,2048,1,RE1,S11,RE1,0.0066
RE1,CRPSOR,LNDSORHI,2049,1,RE1,S11,RE1,0.0066
RE1,CRPSOR,LNDSORHI,2050,1,RE1,S11,RE1,0.0067
RE1,WTREVT,LNDSORHI,2020,1,RE1,S11,RE1,0.0012
RE1,WTREVT,LNDSORHI,2022,1,RE1,S11,RE1,0.0019
RE1,WTREVT,LNDSORHI,2023,1,RE1,S11,RE1,0.0007
RE1,WTREVT,LNDSORHI,2027,1,RE1,S11,RE1,0.0016
RE1,WTREVT,LNDSORHI,2028,1,RE1,S11,RE1,0.0016
RE1,WTREVT,LNDSORHI,2029,1,RE1,S11,RE1,0.0001
RE1,WTREVT,LNDSORHI,2030,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2031,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2032,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2033,1,RE1,S11,RE1,0.0012
RE1,WTREVT,LNDSORHI,2034,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2035,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2036,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2037,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2038,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2039,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2040,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2041,1,RE1,S11,RE1,0.0013
RE1,WTREVT,LNDSORHI,2042,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2043,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2044,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2045,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2046,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2047,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2048,1,RE1,S11,RE1,0.0014
RE1,WTREVT,LNDSORHI,2049,1,RE1,S11,RE1,0.0015
RE1,WTREVT,LNDSORHI,2050,1,RE1,S11,RE1,0.0015
RE1,WTRGWT,LNDSORHI,2020,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2022,1,RE1,S11,RE1,0.0007
RE1,WTRGWT,LNDSORHI,2023,1,RE1,S11,RE1,0.0002
RE1,WTRGWT,LNDSORHI,2027,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2028,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2030,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2031,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2032,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2033,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2034,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2035,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2036,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2037,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2038,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2039,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2040,1,RE1,S11,RE1,0.0004
RE1,WTRGWT,LNDSORHI,2041,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2042,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2043,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2044,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2045,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2046,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2047,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2048,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2049,1,RE1,S11,RE1,0.0005
RE1,WTRGWT,LNDSORHI,2050,1,RE1,S11,RE1,0.0005
RE1,WTRSUR,LNDSORHI,2020,1,RE1,S11,RE1,0.0062
RE1,WTRSUR,LNDSORHI,2022,1,RE1,S11,RE1,0.0104
RE1,WTRSUR,LNDSORHI,2023,1,RE1,S11,RE1,0.0036
RE1,WTRSUR,LNDSORHI,2027,1,RE1,S11,RE1,0.0087
RE1,WTRSUR,LNDSORHI,2028,1,RE1,S11,RE1,0.0084
RE1,WTRSUR,LNDSORHI,2029,1,RE1,S11,RE1,0.0006
RE1,WTRSUR,LNDSORHI,2030,1,RE1,S11,RE1,0.0077
RE1,WTRSUR,LNDSORHI,2031,1,RE1,S11,RE1,0.0073
RE1,WTRSUR,LNDSORHI,2032,1,RE1,S11,RE1,0.007
RE1,WTRSUR,LNDSORHI,2033,1,RE1,S11,RE1,0.0067
RE1,WTRSUR,LNDSORHI,2034,1,RE1,S11,RE1,0.0067
RE1,WTRSUR,LNDSORHI,2035,1,RE1,S11,RE1,0.0068
RE1,WTRSUR,LNDSORHI,2036,1,RE1,S11,RE1,0.0069
RE1,WTRSUR,LNDSORHI,2037,1,RE1,S11,RE1,0.0069
RE1,WTRSUR,LNDSORHI,2038,1,RE1,S11,RE1,0.007
RE1,WTRSUR,LNDSORHI,2039,1,RE1,S11,RE1,0.0071
RE1,WTRSUR,LNDSORHI,2040,1,RE1,S11,RE1,0.0071
RE1,WTRSUR,LNDSORHI,2041,1,RE1,S11,RE1,0.0072
RE1,WTRSUR,LNDSORHI,2042,1,RE1,S11,RE1,0.0073
RE1,WTRSUR,LNDSORHI,2043,1,RE1,S11,RE1,0.0074
RE1,WTRSUR,LNDSORHI,2044,1,RE1,S11,RE1,0.0074
RE1,WTRSUR,LNDSORHI,2045,1,RE1,S11,RE1,0.0075
RE1,WTRSUR,LNDSORHI,2046,1,RE1,S11,RE1,0.0076
RE1,WTRSUR,LNDSORHI,2047,1,RE1,S11,RE1,0.0077
RE1,WTRSUR,LNDSORHI,2048,1,RE1,S11,RE1,0.0077
RE1,WTRSUR,LNDSORHI,2049,1,RE1,S11,RE1,0.0078
RE1,WTRSUR,LNDSORHI,2050,1,RE1,S11,RE1,0.0079
RE1,CRPSOR,LNDSORHR,2020,1,RE1,S11,RE1,0.144
RE1,CRPSOR,LNDSORHR,2021,1,RE1,S11,RE1,0.1455
RE1,CRPSOR,LNDSORHR,2022,1,RE1,S11,RE1,0.1469
RE1,CRPSOR,LNDSORHR,2023,1,RE1,S11,RE1,0.1484
RE1,CRPSOR,LNDSORHR,2024,1,RE1,S11,RE1,0.1499
RE1,CRPSOR,LNDSORHR,2025,1,RE1,S11,RE1,0.1514
RE1,CRPSOR,LNDSORHR,2026,1,RE1,S11,RE1,0.1529
RE1,CRPSOR,LNDSORHR,2027,1,RE1,S11,RE1,0.1544
RE1,CRPSOR,LNDSORHR,2028,1,RE1,S11,RE1,0.156
RE1,CRPSOR,LNDSORHR,2029,1,RE1,S11,RE1,0.1575
RE1,CRPSOR,LNDSORHR,2030,1,RE1,S11,RE1,0.1591
RE1,CRPSOR,LNDSORHR,2031,1,RE1,S11,RE1,0.1607
RE1,CRPSOR,LNDSORHR,2032,1,RE1,S11,RE1,0.1623
RE1,CRPSOR,LNDSORHR,2033,1,RE1,S11,RE1,0.1639
RE1,CRPSOR,LNDSORHR,2034,1,RE1,S11,RE1,0.1655
RE1,CRPSOR,LNDSORHR,2035,1,RE1,S11,RE1,0.1672
RE1,CRPSOR,LNDSORHR,2036,1,RE1,S11,RE1,0.1689
RE1,CRPSOR,LNDSORHR,2037,1,RE1,S11,RE1,0.1706
RE1,CRPSOR,LNDSORHR,2038,1,RE1,S11,RE1,0.1723
RE1,CRPSOR,LNDSORHR,2039,1,RE1,S11,RE1,0.174
RE1,CRPSOR,LNDSORHR,2040,1,RE1,S11,RE1,0.1757
RE1,CRPSOR,LNDSORHR,2041,1,RE1,S11,RE1,0.1775
RE1,CRPSOR,LNDSORHR,2042,1,RE1,S11,RE1,0.1793
RE1,CRPSOR,LNDSORHR,2043,1,RE1,S11,RE1,0.1811
RE1,CRPSOR,LNDSORHR,2044,1,RE1,S11,RE1,0.1829
RE1,CRPSOR,LNDSORHR,2045,1,RE1,S11,RE1,0.1847
RE1,CRPSOR,LNDSORHR,2046,1,RE1,S11,RE1,0.1865
RE1,CRPSOR,LNDSORHR,2047,1,RE1,S11,RE1,0.1884
RE1,CRPSOR,LNDSORHR,2048,1,RE1,S11,RE1,0.1903
RE1,CRPSOR,LNDSORHR,2049,1,RE1,S11,RE1,0.1922
RE1,CRPSOR,LNDSORHR,2050,1,RE1,S11,RE1,0.1941
RE1,WTREVT,LNDSORHR,2020,1,RE1,S11,RE1,0.0869
RE1,WTREVT,LNDSORHR,2021,1,RE1,S11,RE1,0.0877
RE1,WTREVT,LNDSORHR,2022,1,RE1,S11,RE1,0.0886
RE1,WTREVT,LNDSORHR,2023,1,RE1,S11,RE1,0.0895
RE1,WTREVT,LNDSORHR,2024,1,RE1,S11,RE1,0.0904
RE1,WTREVT,LNDSORHR,2025,1,RE1,S11,RE1,0.0913
RE1,WTREVT,LNDSORHR,2026,1,RE1,S11,RE1,0.0922
RE1,WTREVT,LNDSORHR,2027,1,RE1,S11,RE1,0.0931
RE1,WTREVT,LNDSORHR,2028,1,RE1,S11,RE1,0.0941
RE1,WTREVT,LNDSORHR,2029,1,RE1,S11,RE1,0.095
RE1,WTREVT,LNDSORHR,2030,1,RE1,S11,RE1,0.096
RE1,WTREVT,LNDSORHR,2031,1,RE1,S11,RE1,0.0969
RE1,WTREVT,LNDSORHR,2032,1,RE1,S11,RE1,0.0979
RE1,WTREVT,LNDSORHR,2033,1,RE1,S11,RE1,0.0989
RE1,WTREVT,LNDSORHR,2034,1,RE1,S11,RE1,0.0999
RE1,WTREVT,LNDSORHR,2035,1,RE1,S11,RE1,0.1009
RE1,WTREVT,LNDSORHR,2036,1,RE1,S11,RE1,0.1019
RE1,WTREVT,LNDSORHR,2037,1,RE1,S11,RE1,0.1029
RE1,WTREVT,LNDSORHR,2038,1,RE1,S11,RE1,0.1039
RE1,WTREVT,LNDSORHR,2039,1,RE1,S11,RE1,0.105
RE1,WTREVT,LNDSORHR,2040,1,RE1,S11,RE1,0.106
RE1,WTREVT,LNDSORHR,2041,1,RE1,S11,RE1,0.1071
RE1,WTREVT,LNDSORHR,2042,1,RE1,S11,RE1,0.1081
RE1,WTREVT,LNDSORHR,2043,1,RE1,S11,RE1,0.1092
RE1,WTREVT,LNDSORHR,2044,1,RE1,S11,RE1,0.1103
RE1,WTREVT,LNDSORHR,2045,1,RE1,S11,RE1,0.1114
RE1,WTREVT,LNDSORHR,2046,1,RE1,S11,RE1,0.1125
RE1,WTREVT,LNDSORHR,2047,1,RE1,S11,RE1,0.1137
RE1,WTREVT,LNDSORHR,2048,1,RE1,S11,RE1,0.1148
RE1,WTREVT,LNDSORHR,2049,1,RE1,S11,RE1,0.1159
RE1,WTREVT,LNDSORHR,2050,1,RE1,S11,RE1,0.1171
RE1,WTRGWT,LNDSORHR,2020,1,RE1,S11,RE1,0.006
RE1,WTRGWT,LNDSORHR,2021,1,RE1,S11,RE1,0.0061
RE1,WTRGWT,LNDSORHR,2022,1,RE1,S11,RE1,0.0061
RE1,WTRGWT,LNDSORHR,2023,1,RE1,S11,RE1,0.0062
RE1,WTRGWT,LNDSORHR,2024,1,RE1,S11,RE1,0.0063
RE1,WTRGWT,LNDSORHR,2025,1,RE1,S11,RE1,0.0063
RE1,WTRGWT,LNDSORHR,2026,1,RE1,S11,RE1,0.0064
RE1,WTRGWT,LNDSORHR,2027,1,RE1,S11,RE1,0.0065
RE1,WTRGWT,LNDSORHR,2028,1,RE1,S11,RE1,0.0065
RE1,WTRGWT,LNDSORHR,2029,1,RE1,S11,RE1,0.0066
RE1,WTRGWT,LNDSORHR,2030,1,RE1,S11,RE1,0.0066
RE1,WTRGWT,LNDSORHR,2031,1,RE1,S11,RE1,0.0067
RE1,WTRGWT,LNDSORHR,2032,1,RE1,S11,RE1,0.0068
